gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
WBGene00034505	CBG13805.1	CBG13805.1	A8XIR0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034508	CBG13809.1	CBG13809.1	A8XIR3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034509	CBG13811.1	CBG13811.1	A8XIR4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034510	CBG13812.1	CBG13812.1	A8XIR5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034522	CBG13827a.1	CBG13827a.1	A8XIS7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034524	CBG13829.1	CBG13829.1	A8XIS9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034525	CBG13830.1	CBG13830.1	A8XIT0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034528	CBG13833.1	CBG13833.1	A8XIT3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034529	CBG13834.1	CBG13834.1	A8XIT4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034531	CBG13837.1	CBG13837.1	A8XIT6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034532	CBG13838.1	CBG13838.1	A8XIT7	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	100	-
WBGene00034537	CBG13843.1	CBG13843.1	A8XIU2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034538	CBG13844.1	CBG13844.1	A8XIU3	Uniprot/SPTREMBL	SEQUENCE_MATCH	94	100	-
WBGene00034539	CBG13845.1	CBG13845.1	A8XIU4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034540	CBG13846.1	CBG13846.1	A8XIU5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034542	CBG13848.1	CBG13848.1	A8XIU7	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	99	-
WBGene00034543	CBG13849.1	CBG13849.1	A8XIU8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034545	CBG13851.1	CBG13851.1	A8XIV0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034546	CBG13852a.1	CBG13852a.1	A8XIV1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034546	CBG13852b.1	CBG13852b.1	A8XIV1	Uniprot/SPTREMBL	SEQUENCE_MATCH	97	100	-
WBGene00034549	CBG13856.1	CBG13856.1	A8XIV4	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	97	-
WBGene00034551	CBG13861.1	CBG13861.1	A8XIV6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00034553	CBG13865.1	CBG13865.1	A8XIV8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	98	-
WBGene00040251	CBG21498.1	CBG21498.1	A8Y095	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	95	-
WBGene00040252	CBG21499.1	CBG21499.1	A8Y096	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087654	CBG26240.1	CBG26240.1	B6ILW1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087655	CBG26241.1	CBG26241.1	B6ILW2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040255	CBG21507.1	CBG21507.1	A8Y099	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040256	CBG21508.1	CBG21508.1	A8Y0A0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040256	CBG21508.2	CBG21508.2	A8Y0A0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040259	CBG21511.1	CBG21511.1	A8Y0A3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040260	CBG21512.1	CBG21512.1	A8Y0A4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040261	CBG21513a.1	CBG21513a.1	A8Y0A5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040262	CBG21516a.1	CBG21516a.1	A8Y0A6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040263	CBG21517.1	CBG21517.1	A8Y0A7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040264	CBG21518a.1	CBG21518a.1	A8Y0A8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040266	CBG21521.1	CBG21521.1	A8Y0B0	Uniprot/SPTREMBL	SEQUENCE_MATCH	82	100	-
WBGene00040267	CBG21522.1	CBG21522.1	A8Y0B1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040268	CBG21523.1	CBG21523.1	A8Y0B2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040269	CBG21524.1	CBG21524.1	A8Y0B3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040270	CBG21525.1	CBG21525.1	A8Y0B4	Uniprot/SPTREMBL	SEQUENCE_MATCH	91	100	-
WBGene00040271	CBG21526.1	CBG21526.1	Q60R52	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
WBGene00040272	CBG21527.1	CBG21527.1	A8Y0B6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040272	CBG21527.2	CBG21527.2	A8Y0B6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040275	CBG21533.1	CBG21533.1	A8Y0B9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087657	CBG26243.1	CBG26243.1	B6ILW4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040276	CBG21535.1	CBG21535.1	A8Y0C0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040278	CBG21539.1	CBG21539.1	A8Y0C2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040279	CBG21540.1	CBG21540.1	A8Y0C3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040280	CBG21542.1	CBG21542.1	A8Y0C4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040281	CBG21543a.1	CBG21543a.1	A8Y0C5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040286	CBG21549.1	CBG21549.1	A8Y0D0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040287	CBG21552.1	CBG21552.1	A8Y0D1	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	99	-
WBGene00040288	CBG21555.1	CBG21555.1	A8Y0D2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040292	CBG21559.1	CBG21559.1	A8Y0D6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040294	CBG21562.1	CBG21562.1	A8Y0D8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087658	CBG26244.1	CBG26244.1	B6ILW5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087659	CBG26245.1	CBG26245.1	B6ILW6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040295	CBG21564.1	CBG21564.1	A8Y0D9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040297	CBG21566.1	CBG21566.1	A8Y0E1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040299	CBG21569.1	CBG21569.1	A8Y0E3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040300	CBG21570.1	CBG21570.1	A8Y0E4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040301	CBG21571.1	CBG21571.1	A8Y0E5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040302	CBG21572.1	CBG21572.1	A8Y0E6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040305	CBG21575.1	CBG21575.1	A8Y0E9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040306	CBG21577.1	CBG21577.1	A8Y0F0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040307	CBG21578.1	CBG21578.1	A8Y0F1	Uniprot/SPTREMBL	SEQUENCE_MATCH	97	98	-
WBGene00040309	CBG21580.1	CBG21580.1	A8Y0F3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040310	CBG21582.1	CBG21582.1	A8Y0F4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040311	CBG21583.1	CBG21583.1	A8Y0F5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040315	CBG21587.1	CBG21587.1	A8Y0F9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040317	CBG21589.1	CBG21589.1	A8Y0G1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040318	CBG21590.1	CBG21590.1	A8Y0G2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040319	CBG21591a.1	CBG21591a.1	A8Y0G3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040321	CBG21593.1	CBG21593.1	A8Y0G5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040323	CBG21596.1	CBG21596.1	A8Y062	Uniprot/SPTREMBL	SEQUENCE_MATCH	89	96	-
WBGene00040325	CBG21599.1	CBG21599.1	A8Y064	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040326	CBG21600.1	CBG21600.1	A8Y065	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040328	CBG21603.1	CBG21603.1	A8Y067	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040330	CBG21605.1	CBG21605.1	A8Y069	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	96	-
WBGene00040333	CBG21608.1	CBG21608.1	A8Y072	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040334	CBG21609.1	CBG21609.1	A8Y073	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087666	CBG26252.1	CBG26252.1	B6ILX3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087667	CBG26253.1	CBG26253.1	B6ILX4	Uniprot/SPTREMBL	SEQUENCE_MATCH	88	100	-
WBGene00040335	CBG21612.1	CBG21612.1	A8Y074	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040336	CBG21613.1	CBG21613.1	A8Y075	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040337	CBG21614.1	CBG21614.1	A8Y076	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040338	CBG21615.1	CBG21615.1	A8Y077	Uniprot/SPTREMBL	SEQUENCE_MATCH	88	95	-
WBGene00040339	CBG21616.1	CBG21616.1	A8Y078	Uniprot/SPTREMBL	SEQUENCE_MATCH	96	100	-
WBGene00040340	CBG21617.1	CBG21617.1	A8Y079	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040341	CBG21618.1	CBG21618.1	A8Y080	Uniprot/SPTREMBL	SEQUENCE_MATCH	90	100	-
WBGene00040342	CBG21619.1	CBG21619.1	A8Y081	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040345	CBG21624.1	CBG21624.1	A8Y084	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	99	-
WBGene00040346	CBG21625a.1	CBG21625a.1	A8Y085	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	98	-
WBGene00040347	CBG21626.1	CBG21626.1	A8Y086	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040348	CBG21627a.1	CBG21627a.1	A8Y087	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087669	CBG26255.1	CBG26255.1	B6ILX6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040349	CBG21629.1	CBG21629.1	A8Y088	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040350	CBG21630a.1	CBG21630a.1	A8Y089	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040351	CBG21632.1	CBG21632.1	A8Y090	Uniprot/SPTREMBL	SEQUENCE_MATCH	93	100	-
WBGene00040352	CBG21633.1	CBG21633.1	A8Y091	Uniprot/SPTREMBL	SEQUENCE_MATCH	95	99	-
WBGene00038100	CBG18731.1	CBG18731.1	A8XU03	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038101	CBG18733.1	CBG18733.1	A8XU04	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038102	CBG18734a.1	CBG18734a.1	A8XU05	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038103	CBG18735.1	CBG18735.1	A8XU06	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038106	CBG18739.1	CBG18739.1	A8XU09	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	95	-
WBGene00087674	CBG26260.1	CBG26260.1	B6IKY6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038107	CBG18741.1	CBG18741.1	A8XU10	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038108	CBG18742.1	CBG18742.1	A8XU11	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087675	CBG26261.1	CBG26261.1	B6IKY7	Uniprot/SPTREMBL	SEQUENCE_MATCH	92	96	-
WBGene00038110	CBG18745.1	CBG18745.1	A8XU13	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038111	CBG18746.1	CBG18746.1	A8XU14	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087676	CBG26262.1	CBG26262.1	B6IKY8	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	100	-
WBGene00038112	CBG18748.1	CBG18748.1	A8XU15	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038113	CBG18749.1	CBG18749.1	A8XU16	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038114	CBG18750.1	CBG18750.1	A8XU17	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038115	CBG18751.1	CBG18751.1	A8XU18	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038117	CBG18753.1	CBG18753.1	A8XU22	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038120	CBG18758.1	CBG18758.1	A8XU25	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038121	CBG18761.1	CBG18761.1	A8XU26	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038122	CBG18762.1	CBG18762.1	A8XU27	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038123	CBG18764a.1	CBG18764a.1	A8XU28	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038124	CBG18765a.1	CBG18765a.1	A8XU29	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	99	-
WBGene00038127	CBG18768b.1	CBG18768b.1	A8XU32	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038128	CBG18769.1	CBG18769.1	A8XU33	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038129	CBG18772.1	CBG18772.1	A8XU34	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038130	CBG18773.1	CBG18773.1	A8XU35	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00038131	CBG18774.1	CBG18774.1	A8XU36	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087529	CBG26115.1	CBG26115.1	B6IM31	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041012	CBG22458.1	CBG22458.1	A8Y2C0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041011	CBG22457.1	CBG22457.1	A8Y2B9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087527	CBG26113.1	CBG26113.1	B6IM29	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041008	CBG22453.1	CBG22453.1	A8Y2B6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041007	CBG22452.1	CBG22452.1	A8Y2B5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041006	CBG22449a.1	CBG22449a.1	A8Y2B4	Uniprot/SPTREMBL	SEQUENCE_MATCH	91	96	-
WBGene00040920	CBG22330.1	CBG22330.1	A8Y258	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	100	-
WBGene00040921	CBG22331.1	CBG22331.1	A8Y259	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	97	-
WBGene00040922	CBG22332.1	CBG22332.1	A8Y260	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040925	CBG22335.1	CBG22335.1	A8Y263	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040926	CBG22336.1	CBG22336.1	A8Y264	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040928	CBG22338.1	CBG22338.1	A8Y266	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040931	CBG22342.1	CBG22342.1	A8Y269	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	99	-
WBGene00040932	CBG22343.1	CBG22343.1	A8Y270	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040933	CBG22344.1	CBG22344.1	A8Y271	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040936	CBG22351.1	CBG22351.1	A8Y274	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040940	CBG22362.1	CBG22362.1	A8Y230	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040942	CBG22368a.1	CBG22368a.1	A8Y232	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	99	-
WBGene00040943	CBG22370.1	CBG22370.1	A8Y233	Uniprot/SPTREMBL	SEQUENCE_MATCH	92	100	-
WBGene00040945	CBG22372.1	CBG22372.1	Q60P81	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
WBGene00040947	CBG22374.1	CBG22374.1	A8Y237	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040948	CBG22375.1	CBG22375.1	A8Y238	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040950	CBG22377.1	CBG22377.1	Q60P76	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
WBGene00040951	CBG22378.1	CBG22378.1	A8Y241	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	98	-
WBGene00040952	CBG22379.1	CBG22379.1	A8Y242	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040953	CBG22381.1	CBG22381.1	A8Y243	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040954	CBG22382.1	CBG22382.1	A8Y244	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	98	-
WBGene00040955	CBG22384a.1	CBG22384a.1	A8Y245	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040956	CBG22385a.1	CBG22385a.1	A8Y246	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040958	CBG22389.1	CBG22389.1	A8Y248	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040962	CBG22395.1	CBG22395.1	A8Y252	Uniprot/SPTREMBL	SEQUENCE_MATCH	97	100	-
WBGene00087970	CBG26556.1	CBG26556.1	B6IM24	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040963	CBG22398.1	CBG22398.1	A8Y253	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040964	CBG22399a.1	CBG22399a.1	A8Y254	Uniprot/SPTREMBL	SEQUENCE_MATCH	84	100	-
WBGene00040966	CBG22401.1	CBG22401.1	A8Y256	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00040967	CBG22403.1	CBG22403.1	A8Y257	Uniprot/SPTREMBL	SEQUENCE_MATCH	80	100	-
WBGene00087971	CBG26557.1	CBG26557.1	B6IM25	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032722	CBG11626.1	CBG11626.1	G2J661	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032724	CBG11629.1	CBG11629.1	A8XDN6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032728	CBG11634.1	CBG11634.1	A8XDP0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032729	CBG11635.1	CBG11635.1	A8XDP1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032730	CBG11636.1	CBG11636.1	A8XDP2	Uniprot/SPTREMBL	SEQUENCE_MATCH	89	100	-
WBGene00032732	CBG11638.1	CBG11638.1	A8XDP4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032737	CBG11645.1	CBG11645.1	A8XDP9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032738	CBG11646.1	CBG11646.1	A8XDQ0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032739	CBG11647.1	CBG11647.1	A8XDQ1	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	99	-
WBGene00032740	CBG11648.1	CBG11648.1	A8XDQ2	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	100	-
WBGene00032741	CBG11649.1	CBG11649.1	A8XDQ3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	98	-
WBGene00032742	CBG11650.1	CBG11650.1	A8XDQ4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032745	CBG11654.1	CBG11654.1	A8XDQ7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032747	CBG11657.1	CBG11657.1	A8XDQ9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032748	CBG11658.1	CBG11658.1	A8XDR0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032750	CBG11660.1	CBG11660.1	A8XDR2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032751	CBG11661.1	CBG11661.1	A8XDR3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032755	CBG11668.1	CBG11668.1	A8XDR7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032756	CBG11669.1	CBG11669.1	A8XDR8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032757	CBG11670.1	CBG11670.1	A8XDR9	Uniprot/SPTREMBL	SEQUENCE_MATCH	95	100	-
WBGene00032758	CBG11671.1	CBG11671.1	A8XDS0	Uniprot/SPTREMBL	SEQUENCE_MATCH	87	100	-
WBGene00032760	CBG11673.1	CBG11673.1	A8XDS2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032761	CBG11674.1	CBG11674.1	A8XDS3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032764	CBG11677.1	CBG11677.1	A8XDS6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00032767	CBG11680.1	CBG11680.1	A8XDS9	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	100	-
WBGene00087683	CBG26269.1	CBG26269.1	B6IIB2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00042775	CBG24733.1	CBG24733.1	A8WLC7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00042776	CBG24734.1	CBG24734.1	A8WLC8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00042777	CBG24735.1	CBG24735.1	A8WLC9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00042777	CBG24735.2	CBG24735.2	A8WLC9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00042778	CBG24736.1	CBG24736.1	H8WHB6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041942	CBG23634.1	CBG23634.1	A8WIZ4	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	97	-
WBGene00041943	CBG23635.1	CBG23635.1	A8WIZ5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041944	CBG23637.1	CBG23637.1	A8WIZ6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041179	CBG22663.1	CBG22663.1	A8Y2T3	Uniprot/SPTREMBL	SEQUENCE_MATCH	89	100	-
WBGene00041181	CBG22665.1	CBG22665.1	A8Y2T5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041122	CBG22597.1	CBG22597.1	A8Y2K9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041120	CBG22595.1	CBG22595.1	A8Y2L1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041119	CBG22594.1	CBG22594.1	A8Y2L2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041117	CBG22591.1	CBG22591.1	A8Y2L3	Uniprot/SPTREMBL	SEQUENCE_MATCH	94	96	-
WBGene00041116	CBG22589.1	CBG22589.1	A8Y2L5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041115	CBG22588.1	CBG22588.1	A8Y2L6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	96	-
WBGene00041107	CBG22576.1	CBG22576.1	A8Y2M4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00087687	CBG26273.1	CBG26273.1	B6IJH8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00035358	CBG14997.1	CBG14997.1	A8XL63	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00035360	CBG14999a.1	CBG14999a.1	A8XL64	Uniprot/SPTREMBL	SEQUENCE_MATCH	90	100	-
WBGene00035361	CBG15000a.1	CBG15000a.1	A8XL66	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00035361	CBG15000b.1	CBG15000b.1	A8XL66	Uniprot/SPTREMBL	SEQUENCE_MATCH	93	100	-
WBGene00035362	CBG15001.1	CBG15001.1	A8XL67	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00035363	CBG15002.1	CBG15002.1	A8XL68	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00035365	CBG15004.1	CBG15004.1	A8XL70	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	97	-
