	xref_x	go_term_x	path_x	xref_y	go_term_y	path_y	p1	p2	Brain_x	Colon_x	Duodenum_x	Esophagus_x	Heart_x	Ileum_x	Jejunum_x	Kidney_x	Liver_x	Pancreas_x	Quadriceps_x	Stomach_x	Thymus_x	Brain_y	Colon_y	Duodenum_y	Esophagus_y	Heart_y	Ileum_y	Jejunum_y	Kidney_y	Liver_y	Pancreas_y	Quadriceps_y	Stomach_y	Thymus_y	type	sc_sim	yc_sim	p_corr	r_sim
543	Q9WUD9	GO:0005829,GO:0005886,GO:0005901,GO:0014069,GO:0016020,GO:0043005,GO:0098978,GO:0099091	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0005886,GO:0005901,GO:0014069,GO:0016020,GO:0030054,GO:0032279,GO:0042995,GO:0043005,GO:0043226,GO:0043228,GO:0044853,GO:0045121,GO:0045202,GO:0071944,GO:0098589,GO:0098590,GO:0098794,GO:0098805,GO:0098857,GO:0098978,GO:0098984,GO:0099091,GO:0099572,GO:0110165,GO:0120025	Q6P6U0	GO:0005829,GO:0005886	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0071944,GO:0110165	ENSRNOG00000009495	ENSRNOG00000009912	42.182	18.385666666666665	36.370333333333335	15.030333333333333	3.7056666666666667	31.12166666666667	46.62433333333333	24.320000000000004	1.5286666666666664	1.3453333333333333	2.425666666666667	19.172333333333327	15.973333333333334	0.8190000000000001	4.773333333333333	2.511	1.5573333333333337	0.9186666666666669	15.149	4.378	1.7363333333333333	2.6976666666666667	0.6046666666666667	0.4176666666666667	1.781	8.084999999999999	paralog	0.5302225824951747	0.18561457451850216	0.4262156520688701	0.698300598039169
544	Q9Z2S9	GO:0005901,GO:0016600,GO:0045202,GO:0098978,GO:0099029	GO:0005575,GO:0005886,GO:0005901,GO:0016020,GO:0016600,GO:0030054,GO:0031224,GO:0031225,GO:0031226,GO:0032991,GO:0042734,GO:0044853,GO:0045121,GO:0045202,GO:0046658,GO:0048786,GO:0048787,GO:0071944,GO:0097060,GO:0098589,GO:0098590,GO:0098793,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0098889,GO:0098945,GO:0098978,GO:0099026,GO:0099029,GO:0099144,GO:0099240,GO:0110165	Q9Z1E1	GO:0005901,GO:0016600,GO:0045202,GO:0048786,GO:0098793,GO:0098978,GO:0098982	GO:0005575,GO:0005886,GO:0005901,GO:0016020,GO:0016600,GO:0030054,GO:0032991,GO:0044853,GO:0045121,GO:0045202,GO:0048786,GO:0071944,GO:0098589,GO:0098590,GO:0098793,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0098978,GO:0098982,GO:0110165	ENSRNOG00000009681	ENSRNOG00000000826	37.476000000000006	32.790333333333336	6.560666666666666	36.87733333333333	41.787	26.485666666666663	10.199999999999998	31.477000000000004	10.401333333333334	4.288666666666667	37.79633333333333	13.870333333333333	75.75033333333333	63.04833333333333	55.61566666666666	20.962666666666667	42.23466666666667	50.71100000000001	38.82033333333333	26.505666666666666	29.68466666666667	15.704666666666665	12.124333333333333	32.485	23.618666666666666	66.11466666666668	paralog	0.9248801439885085	0.78419889118149	0.8928107668470616	0.9102488305981222
545	O35161	GO:0016020	GO:0005575,GO:0016020,GO:0110165	Q9R0M0	GO:0005737,GO:0005886	GO:0005575,GO:0005622,GO:0005737,GO:0005886,GO:0016020,GO:0071944,GO:0110165	ENSMUSG00000016028	ENSMUSG00000068740	0.6266666666666666	8.804333333333334	0.828	9.426666666666668	3.7623333333333333	2.7863333333333333	1.5646666666666669	2.7430000000000003	0.5056666666666667	0.9396666666666668	0.062	6.29	8.445333333333332	34.47266666666666	2.5370000000000004	1.1933333333333334	32.266999999999996	3.5496666666666665	0.8156666666666665	0.6426666666666666	17.334666666666667	0.05466666666666666	0.626	1.5503333333333331	5.3870000000000005	8.729333333333335	paralog	0.5778460199969969	0.36605559989261816	0.580460351706086	0.648158494357517
546	A0A0G2K677	GO:0005737,GO:0030424,GO:0033268,GO:0043194	GO:0005575,GO:0005622,GO:0005737,GO:0030424,GO:0033268,GO:0042995,GO:0043005,GO:0043194,GO:0044304,GO:0110165,GO:0120025	G3V6S0	GO:0032991,GO:0098794,GO:0098978	GO:0005575,GO:0030054,GO:0032991,GO:0045202,GO:0098794,GO:0098978,GO:0110165	ENSRNOG00000055371	ENSRNOG00000005434	29.538	0.4046666666666667	0.11233333333333334	0.4023333333333334	0.06933333333333333	0.216	0.12033333333333332	0.11733333333333335	0.05433333333333334	0.11	0.08900000000000001	0.17	0.11733333333333335	135.83566666666667	73.85933333333334	67.68033333333334	82.04066666666667	117.90033333333334	93.58033333333331	85.15866666666666	113.53933333333332	20.104666666666667	11.435333333333334	31.11800000000001	40.223333333333336	69.35733333333333	paralog	0.006050831512241647	0.28712032274463417	0.20507666703972913	0.8040943680439918
547	A0A0G2K8N1	GO:0030017,GO:0030018,GO:0031430	GO:0005575,GO:0005622,GO:0005737,GO:0030016,GO:0030017,GO:0030018,GO:0031430,GO:0031672,GO:0031674,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0099080,GO:0099081,GO:0099512,GO:0110165	Q63638	GO:0005634	GO:0005575,GO:0005622,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	ENSRNOG00000058068	ENSRNOG00000019850	0.2866666666666667	0.4606666666666666	0.19266666666666665	68.77866666666665	31.618666666666666	0.41600000000000004	0.6443333333333333	0.1386666666666667	0.07933333333333333	0.07	97.361	0.16966666666666666	0.17033333333333334	36.473	44.771	8.139000000000001	19.801	34.554	10.900333333333334	12.258333333333333	2.0336666666666665	0.34566666666666673	0.5923333333333333	36.958333333333336	9.972333333333333	2.1083333333333334	paralog	0.1544757500330693	0.14309215474799675	0.545718820430608	0.3425080754310149
548	P11345	GO:0005737,GO:0005829,GO:0005886	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0071944,GO:0110165	F1M9C3	GO:0005634,GO:0005886,GO:0016020,GO:0043005	GO:0005575,GO:0005622,GO:0005634,GO:0005886,GO:0016020,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0071944,GO:0110165,GO:0120025	ENSRNOG00000010153	ENSRNOG00000010957	31.99833333333333	54.68866666666667	41.42433333333333	53.24766666666667	38.892	52.203	47.28133333333333	32.656666666666666	33.201	7.143	60.77433333333334	36.44133333333333	63.82033333333333	9.589666666666666	3.1486666666666667	3.2943333333333333	3.426333333333333	2.4346666666666668	3.7060000000000004	3.3456666666666663	3.0203333333333333	1.729666666666667	0.253	1.2693333333333332	2.353333333333333	3.813	paralog	0.528386397749885	0.48152561558590057	0.6429342163285323	0.8643929751888965
549	D4A8D5	GO:0005634,GO:0043005,GO:0043025	GO:0005575,GO:0005622,GO:0005634,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044297,GO:0110165,GO:0120025	D3ZHA0	GO:0016528,GO:0042383,GO:0043034	GO:0005575,GO:0005622,GO:0005737,GO:0005886,GO:0016020,GO:0016528,GO:0030016,GO:0042383,GO:0043034,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0071944,GO:0099080,GO:0099081,GO:0099512,GO:0110165	ENSRNOG00000009470	ENSRNOG00000007281	2.798666666666667	12.223333333333334	32.958333333333336	6.346666666666668	4.059	20.899	29.797	7.909333333333333	3.892666666666667	1.099	2.4646666666666666	9.765666666666666	1.7913333333333334	1.885	48.35066666666666	3.299333333333333	132.937	44.76	6.289333333333333	7.761333333333333	0.34800000000000003	0.09000000000000001	0.622	84.53666666666669	6.912999999999999	0.3660000000000001	paralog	0.05339602326150305	0.2796498700929907	-0.26609288434642187	0.3952641411046436
550	Q8CIH5	GO:0005829	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0110165	Q62077	GO:0005829,GO:0005886,GO:0005911,GO:0098685,GO:0098978	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0005886,GO:0005911,GO:0016020,GO:0030054,GO:0045202,GO:0070161,GO:0071944,GO:0098685,GO:0098978,GO:0110165	ENSMUSG00000034330	ENSMUSG00000016933	0.9713333333333334	4.112666666666667	9.137	4.456666666666666	4.132333333333333	7.287333333333333	9.579333333333333	4.929333333333333	0.3113333333333333	0.221	0.4096666666666667	2.6326666666666667	5.711333333333332	30.567666666666664	14.890999999999998	10.686666666666666	23.88	54.47866666666667	6.2573333333333325	9.091333333333333	11.583666666666668	5.498666666666666	1.5630000000000002	8.538333333333334	11.764333333333333	118.16799999999999	paralog	0.3393477772129887	0.13174375545838046	0.14849726605543084	0.6855998094820656
551	O35303	GO:0000139,GO:0005739,GO:0005777,GO:0005783,GO:0005829,GO:0005886,GO:0005905,GO:0030130,GO:0030672,GO:0031966,GO:0043231,GO:0048471,GO:0098835,GO:0099503	GO:0000139,GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005777,GO:0005783,GO:0005794,GO:0005798,GO:0005829,GO:0005886,GO:0005905,GO:0008021,GO:0012505,GO:0012506,GO:0012510,GO:0016020,GO:0030054,GO:0030117,GO:0030118,GO:0030120,GO:0030125,GO:0030130,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0030665,GO:0030672,GO:0031090,GO:0031410,GO:0031966,GO:0031967,GO:0031975,GO:0031982,GO:0032991,GO:0042579,GO:0042734,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0045202,GO:0048471,GO:0048475,GO:0070382,GO:0071944,GO:0097060,GO:0097708,GO:0098588,GO:0098590,GO:0098793,GO:0098796,GO:0098805,GO:0098833,GO:0098835,GO:0099501,GO:0099503,GO:0110165	P21575	GO:0005737,GO:0005794,GO:0005886,GO:0008021,GO:0032991,GO:0043196,GO:0045202,GO:0098835	GO:0005575,GO:0005622,GO:0005737,GO:0005794,GO:0005886,GO:0008021,GO:0012505,GO:0016020,GO:0030054,GO:0030133,GO:0030424,GO:0031410,GO:0031982,GO:0032991,GO:0042734,GO:0042995,GO:0043005,GO:0043196,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044304,GO:0045202,GO:0070382,GO:0071944,GO:0097060,GO:0097708,GO:0098590,GO:0098793,GO:0098833,GO:0098835,GO:0099503,GO:0110165,GO:0120025	ENSRNOG00000001813	ENSRNOG00000033835	72.98833333333334	23.69033333333333	23.46366666666667	26.641666666666666	41.17466666666667	27.21633333333333	24.856333333333332	22.05933333333333	6.7943333333333324	2.0850000000000004	29.93166666666667	18.718666666666667	27.611666666666665	400.01733333333334	8.705333333333334	1.58	16.576333333333334	4.027333333333334	4.757666666666666	3.0580000000000003	9.500333333333332	0.5226666666666667	2.994	7.020666666666666	4.64	3.626666666666667	paralog	0.6347169089834591	0.48723468293713346	0.28677512297294777	0.7663979674412834
552	G3V615	GO:0005615	GO:0005575,GO:0005576,GO:0005615,GO:0110165	Q7TP05	GO:0005615	GO:0005575,GO:0005576,GO:0005615,GO:0110165	ENSRNOG00000051158	ENSRNOG00000000419	3.587666666666667	21.388666666666666	10.752333333333333	19.938	8.765666666666666	11.912666666666668	7.041	1.7553333333333334	557.7936666666667	18.988	2.789333333333333	20.59733333333333	6.538333333333332	0.6713333333333334	3.025	2.712666666666667	2.309333333333333	0.94	2.746666666666666	1.8013333333333332	0.328	23.09733333333333	2.8363333333333336	0.4813333333333333	1.2049999999999998	6.011	paralog	1.0	1.0	0.9709829947814999	0.7524022453017136
553	P58405	GO:0005737,GO:0030425,GO:0032991,GO:0043025	GO:0005575,GO:0005622,GO:0005737,GO:0030425,GO:0032991,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0044297,GO:0097447,GO:0110165,GO:0120025	A0A0G2JX43	GO:0032991,GO:0043197	GO:0005575,GO:0030054,GO:0030425,GO:0032991,GO:0036477,GO:0042995,GO:0043005,GO:0043197,GO:0044309,GO:0045202,GO:0097447,GO:0098794,GO:0110165,GO:0120025	ENSRNOG00000060335	ENSRNOG00000016145	22.29133333333333	20.383	13.927333333333335	36.29966666666667	24.44633333333333	18.970333333333333	16.464000000000002	15.095333333333334	7.604999999999999	3.5046666666666666	37.32233333333335	13.430333333333335	24.887666666666664	67.43933333333332	31.36566666666667	14.672333333333333	24.814000000000004	24.13233333333333	27.853	19.090666666666667	17.873666666666672	7.481999999999998	5.096333333333334	7.470666666666666	16.677333333333333	42.66266666666667	paralog	0.7432626452317647	0.5995477970146071	0.36900377195592504	0.908782098920853
554	A2ABU4	GO:0031430	GO:0005575,GO:0005622,GO:0005737,GO:0030016,GO:0030017,GO:0031430,GO:0031672,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0099080,GO:0099081,GO:0099512,GO:0110165	Q14BI5	GO:0005856,GO:0031430	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0030016,GO:0030017,GO:0031430,GO:0031672,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0099080,GO:0099081,GO:0099512,GO:0110165	ENSMUSG00000037139	ENSMUSG00000031461	0.5830000000000001	1.0356666666666667	1.22	38.330333333333336	0.6193333333333334	1.5956666666666666	1.4320000000000002	0.7123333333333334	0.03133333333333333	0.19633333333333333	1.5559999999999998	0.45799999999999996	0.12066666666666664	0.11133333333333334	0.4863333333333333	0.18000000000000002	113.72966666666667	222.6846666666667	0.4623333333333333	0.182	4.434333333333333	0.07200000000000001	0.5156666666666666	425.8436666666667	0.09866666666666668	0.35366666666666663	paralog	0.7942624546788674	0.9013297557221166	0.13445082663848162	0.38715828965334076
555	D3ZZK3	GO:0005737,GO:0005741,GO:0005783,GO:0005794,GO:0005886,GO:0005887,GO:0009986,GO:0014069,GO:0030175,GO:0030425,GO:0031594,GO:0042995,GO:0043197,GO:0043198,GO:0043204,GO:0043679,GO:0044295,GO:0044297,GO:0098978	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005794,GO:0005886,GO:0005887,GO:0009986,GO:0012505,GO:0014069,GO:0016020,GO:0016021,GO:0019867,GO:0030054,GO:0030175,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0031090,GO:0031224,GO:0031226,GO:0031594,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032279,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0043197,GO:0043198,GO:0043204,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043679,GO:0044295,GO:0044297,GO:0044306,GO:0044309,GO:0045202,GO:0071944,GO:0097447,GO:0098588,GO:0098793,GO:0098794,GO:0098805,GO:0098858,GO:0098978,GO:0098984,GO:0099572,GO:0110165,GO:0120025,GO:0150034	F1MAJ0	GO:0098978	GO:0005575,GO:0030054,GO:0045202,GO:0098978,GO:0110165	ENSRNOG00000013213	ENSRNOG00000012531	33.61	3.452666666666666	0.6933333333333334	2.552	1.2953333333333334	1.1176666666666666	0.9943333333333334	2.34	0.20800000000000002	0.198	0.8033333333333333	1.6126666666666667	0.314	5.053	13.073	5.559333333333334	3.913	0.30666666666666664	6.2653333333333325	7.335	1.3596666666666666	0.06866666666666668	0.18733333333333327	0.4733333333333333	2.3876666666666666	7.394666666666666	paralog	0.23750962275079052	0.07219235177199701	0.4575106517000894	0.5792701382336558
556	Q8BLY2	GO:0005634,GO:0005737	GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	Q9D0R2	GO:0005737	GO:0005575,GO:0005622,GO:0005737,GO:0110165	ENSMUSG00000030515	ENSMUSG00000022241	16.764	3.824666666666667	2.2613333333333334	11.163333333333332	11.892666666666665	1.852666666666667	1.9416666666666669	5.328333333333333	3.0946666666666665	1.9986666666666668	37.008	5.3210000000000015	4.324	13.252333333333333	35.215333333333334	35.601	27.8	19.674333333333333	43.89433333333333	34.523	17.227	51.14833333333333	11.344333333333333	17.915000000000006	32.618	32.58233333333333	paralog	0.7728362238937754	0.35644272039243996	-0.42384296385948084	0.7373620969449654
557	Q8VDN2	GO:0005886,GO:0014069,GO:0016020,GO:0016323,GO:0016324,GO:0030315,GO:0042383	GO:0005575,GO:0005886,GO:0014069,GO:0016020,GO:0016323,GO:0016324,GO:0030054,GO:0030315,GO:0032279,GO:0042383,GO:0043226,GO:0045177,GO:0045202,GO:0071944,GO:0098590,GO:0098794,GO:0098984,GO:0099572,GO:0110165	Q9Z1W8	GO:0016323	GO:0005575,GO:0005886,GO:0016020,GO:0016323,GO:0071944,GO:0098590,GO:0110165	ENSMUSG00000033161	ENSMUSG00000022229	271.34233333333333	633.025	746.0103333333333	103.206	257.904	393.73	804.4016666666665	1009.2626666666665	32.40733333333333	27.91633333333333	28.904333333333334	131.75266666666667	148.26200000000003	0.05833333333333333	133.36066666666667	0.20666666666666667	0.3663333333333333	0.105	0.046999999999999986	0.04666666666666667	0.25466666666666665	0.013999999999999999	0.015	0.024000000000000004	0.04	0.21433333333333332	paralog	0.5288513174716845	0.27815914441942446	0.24703653347625704	0.14413080208671647
558	P06686	GO:0005768,GO:0005890,GO:0005901,GO:0014704,GO:0016020,GO:0030315,GO:0042383,GO:0043005,GO:0043197,GO:0045202	GO:0005575,GO:0005622,GO:0005737,GO:0005768,GO:0005886,GO:0005887,GO:0005890,GO:0005901,GO:0005911,GO:0012505,GO:0014704,GO:0016020,GO:0016021,GO:0030054,GO:0030315,GO:0030425,GO:0031224,GO:0031226,GO:0031410,GO:0031982,GO:0032991,GO:0036477,GO:0042383,GO:0042995,GO:0043005,GO:0043197,GO:0043226,GO:0043227,GO:0043229,GO:0044291,GO:0044309,GO:0044853,GO:0045121,GO:0045202,GO:0070161,GO:0071944,GO:0090533,GO:0097447,GO:0097708,GO:0098533,GO:0098589,GO:0098590,GO:0098794,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0110165,GO:0120025,GO:1902495,GO:1990351	P06685	GO:0005768,GO:0005783,GO:0005794,GO:0005886,GO:0005890,GO:0005901,GO:0014704,GO:0016020,GO:0016323,GO:0030315,GO:0042383,GO:0045121	GO:0005575,GO:0005622,GO:0005737,GO:0005768,GO:0005783,GO:0005794,GO:0005886,GO:0005887,GO:0005890,GO:0005901,GO:0005911,GO:0012505,GO:0014704,GO:0016020,GO:0016021,GO:0016323,GO:0030054,GO:0030315,GO:0031224,GO:0031226,GO:0031410,GO:0031982,GO:0032991,GO:0042383,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044291,GO:0044853,GO:0045121,GO:0070161,GO:0071944,GO:0090533,GO:0097708,GO:0098533,GO:0098589,GO:0098590,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0110165,GO:1902495,GO:1990351	ENSRNOG00000007290	ENSRNOG00000030019	368.16433333333333	14.815333333333333	2.4130000000000003	226.9	81.863	12.849333333333336	5.689666666666668	0.8423333333333334	0.4273333333333333	11.231666666666667	349.574	2.865	4.146333333333334	350.67933333333326	350.0920000000001	1019.0360000000001	81.89066666666669	198.40966666666665	472.12733333333335	986.058	1130.9683333333335	88.652	24.439666666666664	39.58166666666667	131.558	111.805	paralog	0.8405242188135618	0.7678870372994464	-0.3973567843837745	0.5618046513272328
559	F1M5N3	GO:0005856,GO:0005886,GO:0043005,GO:0045121	GO:0005575,GO:0005622,GO:0005856,GO:0005886,GO:0016020,GO:0042995,GO:0043005,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0045121,GO:0071944,GO:0098589,GO:0098805,GO:0098857,GO:0110165,GO:0120025	D3Z9Z0	GO:0005634,GO:0005886,GO:0016529,GO:0030018,GO:0030673,GO:0031430,GO:0031672,GO:0042383,GO:0043005,GO:0045211	GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0005783,GO:0005886,GO:0012505,GO:0016020,GO:0016528,GO:0016529,GO:0030016,GO:0030017,GO:0030018,GO:0030054,GO:0030424,GO:0030673,GO:0031252,GO:0031253,GO:0031256,GO:0031430,GO:0031672,GO:0031674,GO:0032589,GO:0042383,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0044304,GO:0045202,GO:0045211,GO:0071944,GO:0097060,GO:0098590,GO:0098794,GO:0099080,GO:0099081,GO:0099512,GO:0110165,GO:0120025	ENSRNOG00000011076	ENSRNOG00000018241	79.04866666666669	5.486000000000001	1.6133333333333333	8.897666666666668	18.280333333333328	2.7696666666666667	2.262666666666666	1.298	0.11733333333333333	0.5716666666666667	10.714333333333334	1.094666666666667	0.8583333333333334	26.345	0.424	0.18000000000000002	5.604666666666668	11.984666666666667	0.2986666666666667	0.09900000000000002	0.244	0.055999999999999994	0.051666666666666666	31.408666666666665	1.0333333333333332	0.32066666666666666	paralog	0.5658962249400895	0.2561090902773946	0.674267586725126	0.5743884966331549
560	F7D574	GO:0005856	GO:0005575,GO:0005622,GO:0005856,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0110165	Q5XKE0	GO:0005856	GO:0005575,GO:0005622,GO:0005856,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0110165	ENSMUSG00000020061	ENSMUSG00000038670	4.956	0.08366666666666668	0.154	216.333	0.384	0.07766666666666666	0.053	0.12866666666666668	0.07366666666666666	0.2486666666666667	247.7783333333333	0.13566666666666669	0.7609999999999999	0.5686666666666667	0.8153333333333334	0.39366666666666666	120.70733333333334	4.868666666666667	0.4743333333333333	0.3106666666666667	0.7943333333333333	0.19933333333333333	0.9083333333333332	1530.0266666666666	0.4966666666666666	0.9643333333333332	paralog	1.0	1.0	0.778566574837524	0.6277215671124684
561	P35465	GO:0001726,GO:0005829,GO:0005886,GO:0014704,GO:0016020,GO:0030018,GO:0030027,GO:0030424,GO:0030425,GO:0031965	GO:0001726,GO:0005575,GO:0005622,GO:0005634,GO:0005635,GO:0005737,GO:0005829,GO:0005886,GO:0005911,GO:0012505,GO:0014704,GO:0016020,GO:0030016,GO:0030017,GO:0030018,GO:0030027,GO:0030054,GO:0030424,GO:0030425,GO:0031090,GO:0031252,GO:0031674,GO:0031965,GO:0031967,GO:0031975,GO:0036477,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0044291,GO:0070161,GO:0071944,GO:0097447,GO:0099080,GO:0099081,GO:0099512,GO:0110165,GO:0120025	Q62829	GO:0005768	GO:0005575,GO:0005622,GO:0005737,GO:0005768,GO:0012505,GO:0031410,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0110165	ENSRNOG00000029784	ENSRNOG00000004676	161.69733333333338	30.717	42.84066666666666	5.6579999999999995	0.7503333333333333	34.53333333333333	51.59366666666667	16.390333333333334	4.344333333333334	1.0196666666666667	5.303333333333334	22.983	10.750333333333332	13.152	0.39366666666666666	0.050666666666666665	0.25666666666666665	0.009666666666666664	0.17133333333333334	0.14033333333333334	0.0	0.0	0.19366666666666668	0.25733333333333336	0.06633333333333334	0.025333333333333333	paralog	0.12092969389533362	0.14155545413197723	0.10893215223675404	0.23455451239388725
562	D3ZZK3	GO:0005737,GO:0005741,GO:0005783,GO:0005794,GO:0005886,GO:0005887,GO:0009986,GO:0014069,GO:0030175,GO:0030425,GO:0031594,GO:0042995,GO:0043197,GO:0043198,GO:0043204,GO:0043679,GO:0044295,GO:0044297,GO:0098978	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005794,GO:0005886,GO:0005887,GO:0009986,GO:0012505,GO:0014069,GO:0016020,GO:0016021,GO:0019867,GO:0030054,GO:0030175,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0031090,GO:0031224,GO:0031226,GO:0031594,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032279,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0043197,GO:0043198,GO:0043204,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043679,GO:0044295,GO:0044297,GO:0044306,GO:0044309,GO:0045202,GO:0071944,GO:0097447,GO:0098588,GO:0098793,GO:0098794,GO:0098805,GO:0098858,GO:0098978,GO:0098984,GO:0099572,GO:0110165,GO:0120025,GO:0150034	A0A0G2JY48	GO:0098978	GO:0005575,GO:0030054,GO:0045202,GO:0098978,GO:0110165	ENSRNOG00000013213	ENSRNOG00000012531	33.61	3.452666666666666	0.6933333333333334	2.552	1.2953333333333334	1.1176666666666666	0.9943333333333334	2.34	0.20800000000000002	0.198	0.8033333333333333	1.6126666666666667	0.314	5.053	13.073	5.559333333333334	3.913	0.30666666666666664	6.2653333333333325	7.335	1.3596666666666666	0.06866666666666668	0.18733333333333327	0.4733333333333333	2.3876666666666666	7.394666666666666	paralog	0.23750962275079052	0.07219235177199701	0.4575106517000894	0.5792701382336558
563	D3YWQ0	GO:0005737,GO:0032045,GO:0048471,GO:0098685,GO:0098978	GO:0005575,GO:0005622,GO:0005737,GO:0030054,GO:0032045,GO:0032991,GO:0045202,GO:0048471,GO:0098685,GO:0098978,GO:0110165	Q80UP3	GO:0098685,GO:0098978	GO:0005575,GO:0030054,GO:0045202,GO:0098685,GO:0098978,GO:0110165	ENSMUSG00000038665	ENSMUSG00000040479	8.647666666666668	0.3826666666666667	0.18066666666666667	1.1323333333333332	0.11266666666666668	0.19966666666666666	0.21166666666666667	0.10833333333333334	0.007333333333333334	0.0	0.035	0.2683333333333333	0.2443333333333333	212.93500000000003	84.03933333333333	83.85266666666666	34.739666666666665	162.352	94.10600000000001	97.41166666666668	46.14066666666667	10.701	5.994666666666667	32.73566666666667	37.78533333333333	427.20133333333337	paralog	0.5734865475432019	0.4000867481972832	-0.008636271376300792	0.7338703372990134
564	A0A0G2K344	GO:0005829,GO:0005942	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0005942,GO:0016020,GO:0019898,GO:0032991,GO:0061695,GO:0098796,GO:0110165,GO:1902494,GO:1990234	D4A5Q1	GO:0005829	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0110165	ENSRNOG00000056371	ENSRNOG00000016846	10.694666666666668	8.958	4.979333333333334	7.2189999999999985	5.279333333333334	8.430333333333332	6.203666666666666	6.189	1.9293333333333331	2.206666666666667	5.995666666666667	5.094666666666666	19.685666666666666	4.8660000000000005	13.219666666666667	3.181666666666666	4.044333333333333	2.281	63.25266666666667	5.242999999999999	1.9643333333333333	1.0713333333333332	0.5373333333333333	10.531	1.8183333333333331	92.692	paralog	0.6684147624858697	0.14983180641933758	0.8675514924371609	0.6925422900739232
