gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
ENSRNOG00000010881	ENSRNOT00000014939	ENSRNOP00000014939	Q8R2H7	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000010881	ENSRNOT00000087458	ENSRNOP00000072887	A0A0G2K434	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000010728	ENSRNOT00000043558	ENSRNOP00000049160	D3ZVH0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000021002	ENSRNOT00000028506	ENSRNOP00000055352	F1LVJ9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012637	ENSRNOT00000017517	ENSRNOP00000017517	F7ENY6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024085	ENSRNOT00000077483	ENSRNOP00000074197	A0A0G2K7G5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024085	ENSRNOT00000031866	ENSRNOP00000036108	D3ZAP8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000010486	ENSRNOT00000014094	ENSRNOP00000014094	F1MA44	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000010486	ENSRNOT00000038132	ENSRNOP00000032344	D3ZUC7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032860	ENSRNOT00000047929	ENSRNOP00000048229	D3ZDY6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000023280	ENSRNOT00000088729	ENSRNOP00000072428	P0C5Y8	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000023280	ENSRNOT00000035209	ENSRNOP00000036116	P0C5Y8	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000032289	ENSRNOT00000058491	ENSRNOP00000055288	D3ZAS1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022899	ENSRNOT00000071819	ENSRNOP00000065356	M0R7D0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016119	ENSRNOT00000021569	ENSRNOP00000021569	D4ACM8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022723	ENSRNOT00000037555	ENSRNOP00000032953	D3ZI88	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016133	ENSRNOT00000022047	ENSRNOP00000022048	Q5I0H3	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016486	ENSRNOT00000022676	ENSRNOP00000022676	Q9QZ86	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016486	ENSRNOT00000091283	ENSRNOP00000073311	Q5PPK6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022196	ENSRNOT00000035238	ENSRNOP00000037011	F1LQC5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000046349	ENSRNOT00000049571	ENSRNOP00000046409	D3ZPN7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022066	ENSRNOT00000031261	ENSRNOP00000029910	F1M8D5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017258	ENSRNOT00000041546	ENSRNOP00000045103	A0A0H2UHX6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017340	ENSRNOT00000023463	ENSRNOP00000023463	P61480	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017491	ENSRNOT00000023536	ENSRNOP00000023536	D4A7U2	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017491	ENSRNOT00000087194	ENSRNOP00000072606	A0A0G2K3E6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000021525	ENSRNOT00000023678	ENSRNOP00000023678	F1M6V0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017631	ENSRNOT00000023796	ENSRNOP00000023796	F1LSK6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017707	ENSRNOT00000050179	ENSRNOP00000050008	F1LYA6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014722	ENSRNOT00000036194	ENSRNOP00000033491	D4ADX8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000010283	ENSRNOT00000013701	ENSRNOP00000013701	G3V7C2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000054129	ENSRNOT00000091237	ENSRNOP00000073071	A0A096MJE4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000054129	ENSRNOT00000088183	ENSRNOP00000069885	G3V7D2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000046196	ENSRNOT00000071226	ENSRNOP00000064455	Q9R1T7	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000046196	ENSRNOT00000091060	ENSRNOP00000070990	A0A0G2JZC0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024345	ENSRNOT00000040778	ENSRNOP00000039831	F1LW22	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000031232	ENSRNOT00000042562	ENSRNOP00000047206	O35276	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000033803	ENSRNOT00000045156	ENSRNOP00000049205	P61928	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000024272	ENSRNOT00000035879	ENSRNOP00000037428	D3ZTM2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011849	ENSRNOT00000015852	ENSRNOP00000015851	Q66HF1	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000024186	ENSRNOT00000034740	ENSRNOP00000036882	B5DEN5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000045532	ENSRNOT00000072737	ENSRNOP00000067327	M0RCK7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024114	ENSRNOT00000016038	ENSRNOP00000016038	D4A582	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012424	ENSRNOT00000040525	ENSRNOP00000042857	D3ZT36	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000054699	ENSRNOT00000088268	ENSRNOP00000068896	A0A0G2JTZ0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000042181	ENSRNOT00000064447	ENSRNOP00000059439	F1M5J7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012891	ENSRNOT00000017207	ENSRNOP00000017207	D3Z861	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012891	ENSRNOT00000086391	ENSRNOP00000069626	A0A0G2JVU8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000023923	ENSRNOT00000002872	ENSRNOP00000017281	A0A0H2UHK3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000046242	ENSRNOT00000072007	ENSRNOP00000067389	M0RCR2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012961	ENSRNOT00000017901	ENSRNOP00000017901	F1M8Z3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000013412	ENSRNOT00000018326	ENSRNOP00000018326	P15337	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000013412	ENSRNOT00000049654	ENSRNOP00000049369	P15337	Uniprot/SWISSPROT	DIRECT	-	-	-
ENSRNOG00000014212	ENSRNOT00000019670	ENSRNOP00000019670	D4A8Z5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000023807	ENSRNOT00000049411	ENSRNOP00000047323	F1M4U0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014678	ENSRNOT00000019698	ENSRNOP00000070441	A0A0G2JXX8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000023760	ENSRNOT00000032782	ENSRNOP00000030422	D4A959	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032219	ENSRNOT00000064562	ENSRNOP00000060248	D3ZR45	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032219	ENSRNOT00000050886	ENSRNOP00000051301	P10067	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000014950	ENSRNOT00000020078	ENSRNOP00000020078	F1LQX2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032926	ENSRNOT00000043766	ENSRNOP00000043562	F1LP53	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014790	ENSRNOT00000019963	ENSRNOP00000019963	P10065	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000046343	ENSRNOT00000083263	ENSRNOP00000074559	A0A0G2K8C9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000046343	ENSRNOT00000072983	ENSRNOP00000064629	M0R5G4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015020	ENSRNOT00000020322	ENSRNOP00000020322	P41562	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000015158	ENSRNOT00000020447	ENSRNOP00000020447	D3ZYT8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015259	ENSRNOT00000021099	ENSRNOP00000021099	G3V800	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032869	ENSRNOT00000041632	ENSRNOP00000045818	G3V9F6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000092485	ENSRNOP00000075883	Q78DZ1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000092717	ENSRNOP00000075908	A0A0U1RS27	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000043627	ENSRNOP00000042029	F1MAQ5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000092445	ENSRNOP00000075849	A0A0U1RRX4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000092547	ENSRNOP00000075888	A0A0U1RS09	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000092540	ENSRNOP00000075766	A0A0U1RRQ0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000045766	ENSRNOP00000050877	F1LNK0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011841	ENSRNOT00000037974	ENSRNOP00000031915	Q78DZ1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000028362	ENSRNOT00000032430	ENSRNOP00000035988	D3ZXX3	Uniprot/SPTREMBL	DIRECT	99	99	-
ENSRNOG00000028362	ENSRNOT00000084340	ENSRNOP00000074546	A0A0G2K8B8	Uniprot/SPTREMBL	DIRECT	98	98	-
ENSRNOG00000028362	ENSRNOT00000089478	ENSRNOP00000068926	A0A0G2JU17	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000028362	ENSRNOT00000074427	ENSRNOP00000064149	M0R470	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038085	ENSRNOT00000079495	ENSRNOP00000069730	A0A0G2JW38	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038085	ENSRNOT00000017197	ENSRNOP00000017197	Q3MIF0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000028149	ENSRNOT00000067589	ENSRNOP00000063526	D3ZZY7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012966	ENSRNOT00000017686	ENSRNOP00000017686	P15650	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000013262	ENSRNOT00000017838	ENSRNOP00000017838	P02600	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000013262	ENSRNOT00000018097	ENSRNOP00000018097	P02600	Uniprot/SWISSPROT	DIRECT	-	-	-
ENSRNOG00000013557	ENSRNOT00000018293	ENSRNOP00000018293	Q9QX69	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000013704	ENSRNOT00000019023	ENSRNOP00000019021	P07756	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000057942	ENSRNOT00000077342	ENSRNOP00000073218	A0A0G2K4Y2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014248	ENSRNOT00000019283	ENSRNOP00000019283	F1M7X4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032306	ENSRNOT00000049479	ENSRNOP00000045847	F1M6L4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000027430	ENSRNOT00000057849	ENSRNOP00000054658	D4A7Y7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000027430	ENSRNOT00000087779	ENSRNOP00000069412	A0A0G2JVA9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000054475	ENSRNOT00000089203	ENSRNOP00000075031	A0A0G2K9K6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000042609	ENSRNOT00000068450	ENSRNOP00000063278	F1M3E0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000027400	ENSRNOT00000033459	ENSRNOP00000038764	D4A0X1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014960	ENSRNOT00000087870	ENSRNOP00000075183	A0A0G2K9Y6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014960	ENSRNOT00000020414	ENSRNOP00000020414	G3V7X7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015248	ENSRNOT00000057672	ENSRNOP00000054481	D4A7J3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015248	ENSRNOT00000036359	ENSRNOP00000034671	D3ZPI6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015511	ENSRNOT00000021105	ENSRNOP00000021105	O35567	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000014288	ENSRNOT00000057585	ENSRNOP00000054395	F1LST1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014288	ENSRNOT00000019772	ENSRNOP00000019772	A0A096P6L8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000037894	ENSRNOT00000057584	ENSRNOP00000054394	D4A420	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015774	ENSRNOT00000085619	ENSRNOP00000075568	A0A0G2KAX9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015774	ENSRNOT00000021152	ENSRNOP00000021152	D4A9U9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000055295	ENSRNOT00000089283	ENSRNOP00000073815	A0A0G2K6H4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000055295	ENSRNOT00000078125	ENSRNOP00000069475	A0A0G2JVG4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000055295	ENSRNOT00000086044	ENSRNOP00000069075	A0A0G2JUF1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016091	ENSRNOT00000021539	ENSRNOP00000021539	D4ACP3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016091	ENSRNOT00000083979	ENSRNOP00000073881	D4ACP3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016105	ENSRNOT00000021656	ENSRNOP00000021656	G3V817	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016472	ENSRNOT00000022076	ENSRNOP00000022076	D3ZNC9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016503	ENSRNOT00000071856	ENSRNOP00000064323	B4F769	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016503	ENSRNOT00000022459	ENSRNOP00000022459	B4F769	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000023385	ENSRNOT00000030761	ENSRNOP00000033369	A0A0H2UHU1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016957	ENSRNOT00000023068	ENSRNOP00000023068	P12843	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017206	ENSRNOT00000079493	ENSRNOP00000069640	A0A0G2JVW1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017206	ENSRNOT00000023530	ENSRNOP00000023530	P24594	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017611	ENSRNOT00000023769	ENSRNOP00000023769	P02317	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000014182	ENSRNOT00000035277	ENSRNOP00000032812	F1LN42	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032991	ENSRNOT00000046019	ENSRNOP00000042319	F1M513	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032991	ENSRNOT00000083595	ENSRNOP00000069107	A0A0G2JUI2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014269	ENSRNOT00000019109	ENSRNOP00000019109	P35407	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000014269	ENSRNOT00000081711	ENSRNOP00000071417	A0A0G2K0F0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000048239	ENSRNOT00000070827	ENSRNOP00000066188	P70612	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000048239	ENSRNOT00000090868	ENSRNOP00000070273	P70612	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000014289	ENSRNOT00000078317	ENSRNOP00000074919	A0A0G2K9A2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014289	ENSRNOT00000088246	ENSRNOP00000072262	A0A0G2K2J1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014289	ENSRNOT00000084682	ENSRNOP00000071740	A0A0G2K9A2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014289	ENSRNOT00000084309	ENSRNOP00000074808	A0A0G2K905	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014289	ENSRNOT00000077285	ENSRNOP00000072002	A0A0G2K1V8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014289	ENSRNOT00000019265	ENSRNOP00000019265	A0A0G2K9A2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000058260	ENSRNOT00000089698	ENSRNOP00000075574	Q80T02	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000058260	ENSRNOT00000089698	ENSRNOP00000075574	U5JAP5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
ENSRNOG00000014399	ENSRNOT00000019497	ENSRNOP00000019497	G3V7V2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014399	ENSRNOT00000083582	ENSRNOP00000070023	A0A0G2JWU9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014399	ENSRNOT00000080345	ENSRNOP00000070042	A0A0G2JWW5	Uniprot/SPTREMBL	DIRECT	-	-	-
ENSRNOG00000014806	ENSRNOT00000074131	ENSRNOP00000066948	M0RBK9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014806	ENSRNOT00000090383	ENSRNOP00000068830	B4F7D2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014806	ENSRNOT00000081106	ENSRNOP00000071500	A0A0G2K0M0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014806	ENSRNOT00000089580	ENSRNOP00000071630	A0A0G2K0Y5	Uniprot/SPTREMBL	DIRECT	99	99	-
ENSRNOG00000014806	ENSRNOT00000020049	ENSRNOP00000020048	D3ZXB0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014806	ENSRNOT00000046229	ENSRNOP00000049462	F1M1E4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014797	ENSRNOT00000019848	ENSRNOP00000019848	Q6AYE0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014797	ENSRNOT00000089985	ENSRNOP00000072508	A0A0G2K356	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014797	ENSRNOT00000089952	ENSRNOP00000073792	A0A0G2K6F5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000037835	ENSRNOT00000057480	ENSRNOP00000054290	D4A843	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000037835	ENSRNOT00000071700	ENSRNOP00000066656	A0A0H2UI37	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014956	ENSRNOT00000057472	ENSRNOP00000054282	F1LSN8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014956	ENSRNOT00000083421	ENSRNOP00000075229	A0A0G2KA24	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014956	ENSRNOT00000088679	ENSRNOP00000071174	A0A0G2JZT3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015295	ENSRNOT00000020646	ENSRNOP00000020646	B1WC24	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015408	ENSRNOT00000021432	ENSRNOP00000021432	B5DFA0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022720	ENSRNOT00000032719	ENSRNOP00000033308	D4ABE5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016034	ENSRNOT00000021548	ENSRNOP00000021548	Q5PQL2	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016361	ENSRNOT00000041407	ENSRNOP00000039708	Q62711	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016361	ENSRNOT00000022234	ENSRNOP00000022234	D3ZP94	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022414	ENSRNOT00000067080	ENSRNOP00000063907	D3ZU19	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022414	ENSRNOT00000084964	ENSRNOP00000069440	A0A0G2JVD5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016754	ENSRNOT00000022632	ENSRNOP00000022632	Q5XIM0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016886	ENSRNOT00000085140	ENSRNOP00000071127	A0A0G2JZP3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016886	ENSRNOT00000022677	ENSRNOP00000022677	D3ZQ26	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016913	ENSRNOT00000022839	ENSRNOP00000022839	D3ZA65	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017129	ENSRNOT00000023067	ENSRNOP00000023067	D4A331	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017188	ENSRNOT00000023152	ENSRNOP00000023152	A0A0H2UHN7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017248	ENSRNOT00000023365	ENSRNOP00000023365	D4A7E4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017409	ENSRNOT00000023439	ENSRNOP00000023439	D4A3W9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000052510	ENSRNOT00000086375	ENSRNOP00000072067	D3ZRW5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000037793	ENSRNOT00000057368	ENSRNOP00000054180	F1M491	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017856	ENSRNOT00000024190	ENSRNOP00000024190	A0A0H2UHP3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017996	ENSRNOT00000024283	ENSRNOP00000024283	Q8CGQ0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000056996	ENSRNOT00000077085	ENSRNOP00000072095	A0A0G2K240	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000056996	ENSRNOT00000084276	ENSRNOP00000075199	M0RBW2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018059	ENSRNOT00000024419	ENSRNOP00000024419	F1LP42	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018162	ENSRNOT00000024444	ENSRNOP00000024444	Q6AYI4	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018266	ENSRNOT00000024667	ENSRNOP00000024667	D3ZG28	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018325	ENSRNOT00000024975	ENSRNOP00000024975	Q6P7B2	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018586	ENSRNOT00000057330	ENSRNOP00000054145	Q3MHU5	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018586	ENSRNOT00000078260	ENSRNOP00000071987	A0A0G2K1U5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018639	ENSRNOT00000025219	ENSRNOP00000025219	Q4KLG9	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018697	ENSRNOT00000025627	ENSRNOP00000025627	O70595	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018697	ENSRNOT00000084769	ENSRNOP00000073171	A0A0G2K4U1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018975	ENSRNOT00000025740	ENSRNOP00000025740	Q5FWU3	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019052	ENSRNOT00000032419	ENSRNOP00000036500	Q66H85	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019243	ENSRNOT00000026081	ENSRNOP00000026081	B1WBS6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019294	ENSRNOT00000026194	ENSRNOP00000026194	P57760	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000003597	ENSRNOT00000004797	ENSRNOP00000004797	Q5XIF6	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019506	ENSRNOT00000026467	ENSRNOP00000026467	D4ABC2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019506	ENSRNOT00000081958	ENSRNOP00000074369	B2RYA8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019587	ENSRNOT00000026654	ENSRNOP00000026654	Q63259	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019704	ENSRNOT00000089555	ENSRNOP00000071007	A0A0G2JZD6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019704	ENSRNOT00000026753	ENSRNOP00000026753	P47940	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019772	ENSRNOT00000026799	ENSRNOP00000026799	Q4V8H5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019810	ENSRNOT00000026860	ENSRNOP00000026860	Q6P725	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019850	ENSRNOT00000026941	ENSRNOP00000026941	Q63638	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019850	ENSRNOT00000065076	ENSRNOP00000063082	Q63638	Uniprot/SWISSPROT	DIRECT	-	-	-
ENSRNOG00000019946	ENSRNOT00000085165	ENSRNOP00000074442	A0A0G2K824	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019946	ENSRNOT00000027064	ENSRNOP00000027064	Q5XIC1	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019985	ENSRNOT00000027135	ENSRNOP00000027135	G3V8N2	Uniprot/SPTREMBL	DIRECT	100	100	-
